Date;Time;Temp;Indice UV;UV REF;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:13 p. m.;24,5;3925;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:15 p. m.;24,5;2685;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:17 p. m.;24,44;3120;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:19 p. m.;24,44;3769;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:21 p. m.;24,44;2915;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:23 p. m.;-127;2548;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:25 p. m.;24,44;3818;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:27 p. m.;24,44;2832;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:29 p. m.;24,44;2749;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:31 p. m.;24,44;3051;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:33 p. m.;24,44;3535;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:35 p. m.;-127;3144;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:37 p. m.;-127;2539;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:39 p. m.;24,44;3217;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:41 p. m.;24,44;2500;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:43 p. m.;24,44;3007;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:45 p. m.;24,44;3867;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:47 p. m.;24,44;2578;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:49 p. m.;24,44;3022;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:51 p. m.;-127;3203;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:53 p. m.;24,44;3745;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:55 p. m.;24,44;2563;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:57 p. m.;24,44;3066;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:40:59 p. m.;24,44;3798;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:01 p. m.;24,44;2583;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:03 p. m.;-127;3125;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:05 p. m.;24,44;2573;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:07 p. m.;24,44;3251;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:09 p. m.;24,44;3500;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:11 p. m.;24,44;2475;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:13 p. m.;24,44;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:15 p. m.;24,38;3496;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:17 p. m.;24,38;2519;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:19 p. m.;24,38;3662;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:21 p. m.;24,38;2407;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:23 p. m.;24,38;3105;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:25 p. m.;24,38;3056;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:27 p. m.;24,38;3037;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:29 p. m.;-127;3837;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:31 p. m.;24,38;3906;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:33 p. m.;24,38;2622;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:35 p. m.;24,38;3110;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:37 p. m.;24,38;3891;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:39 p. m.;24,38;2666;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:41 p. m.;24,38;3041;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:43 p. m.;24,38;3276;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:45 p. m.;24,38;3422;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:47 p. m.;24,38;2597;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:49 p. m.;24,38;2998;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:51 p. m.;24,38;3217;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:53 p. m.;-127;3525;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:55 p. m.;24,31;3681;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:57 p. m.;24,38;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:41:59 p. m.;24,31;3105;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:01 p. m.;24,31;3657;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:03 p. m.;24,31;2412;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:05 p. m.;24,31;3217;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:07 p. m.;24,31;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:09 p. m.;24,38;2714;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:11 p. m.;24,31;3720;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:13 p. m.;-127;2666;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:15 p. m.;24,31;3046;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:17 p. m.;24,31;2778;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:19 p. m.;24,31;3105;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:22 p. m.;24,31;3793;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:24 p. m.;24,31;2963;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:26 p. m.;-127;2919;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:28 p. m.;24,31;2509;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:30 p. m.;24,25;3212;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:32 p. m.;24,25;3686;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:34 p. m.;24,25;2465;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:36 p. m.;24,25;3183;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:38 p. m.;24,25;3666;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:40 p. m.;24,25;3051;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:42 p. m.;24,25;3134;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:44 p. m.;24,25;2968;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:46 p. m.;24,25;3725;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:48 p. m.;24,25;2871;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:50 p. m.;24,19;2973;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:52 p. m.;24,19;3149;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:54 p. m.;24,19;3984;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:56 p. m.;24,19;2900;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:42:58 p. m.;24,19;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:00 p. m.;24,19;3750;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:02 p. m.;24,19;2773;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:04 p. m.;24,19;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:06 p. m.;24,19;3750;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:08 p. m.;24,19;2807;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:10 p. m.;24,19;3002;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:12 p. m.;24,19;3750;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:14 p. m.;24,19;2890;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:16 p. m.;24,19;3139;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:18 p. m.;24,19;3696;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:20 p. m.;24,19;2426;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:22 p. m.;24,19;3120;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:24 p. m.;24,19;3232;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:26 p. m.;24,13;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:28 p. m.;24,13;2856;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:30 p. m.;24,13;3085;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:32 p. m.;24,13;3842;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:34 p. m.;24,13;2763;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:36 p. m.;24,13;2802;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:38 p. m.;24,13;3173;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:40 p. m.;24,13;3598;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:42 p. m.;24,13;2651;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:44 p. m.;24,13;2583;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:46 p. m.;24,13;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:48 p. m.;24,13;3222;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:50 p. m.;24,13;2524;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:52 p. m.;24,13;3183;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:54 p. m.;24,13;3989;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:56 p. m.;24,06;2817;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:43:58 p. m.;-127;3037;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:00 p. m.;24,06;3994;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:02 p. m.;24,06;2563;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:04 p. m.;24,06;3955;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:06 p. m.;24,06;2421;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:08 p. m.;-127;3193;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:10 p. m.;24;3940;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:12 p. m.;24;2919;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:14 p. m.;24;3320;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:17 p. m.;23,94;2519;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:19 p. m.;23,94;3115;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:21 p. m.;23,94;3120;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:23 p. m.;23,94;2617;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:25 p. m.;23,94;3510;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:27 p. m.;23,94;3115;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:29 p. m.;23,94;4028;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:31 p. m.;23,94;2875;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:33 p. m.;23,88;2895;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:35 p. m.;23,88;3159;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:37 p. m.;23,88;3544;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:39 p. m.;-127;2475;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:41 p. m.;23,88;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:43 p. m.;23,88;4003;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:45 p. m.;23,88;2495;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:47 p. m.;23,81;3085;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:49 p. m.;23,81;3144;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:51 p. m.;23,81;2993;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:53 p. m.;23,81;3901;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:55 p. m.;23,81;2778;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:57 p. m.;23,81;3041;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:44:59 p. m.;23,81;3862;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:01 p. m.;23,81;2485;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:03 p. m.;23,75;3217;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:05 p. m.;23,81;3593;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:07 p. m.;23,81;2460;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:09 p. m.;23,75;3007;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:11 p. m.;23,75;3828;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:13 p. m.;23,75;3002;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:15 p. m.;23,75;2558;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:17 p. m.;23,75;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:19 p. m.;23,75;3974;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:21 p. m.;23,75;2890;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:23 p. m.;23,75;3076;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:25 p. m.;-127;3959;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:27 p. m.;-127;2573;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:29 p. m.;23,69;3041;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:31 p. m.;23,69;3359;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:33 p. m.;23,69;2509;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:35 p. m.;23,69;3652;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:37 p. m.;23,69;3002;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:39 p. m.;23,69;3061;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:41 p. m.;23,69;3828;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:43 p. m.;23,69;2416;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:45 p. m.;23,69;3046;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:47 p. m.;23,69;3706;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:49 p. m.;-127;2475;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:51 p. m.;23,69;2519;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:54 p. m.;-127;3120;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:56 p. m.;23,69;3632;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:45:58 p. m.;23,69;2446;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:00 p. m.;23,69;3120;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:02 p. m.;23,69;3593;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:04 p. m.;23,69;2500;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:06 p. m.;-127;3144;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:08 p. m.;23,63;3642;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:10 p. m.;23,69;2460;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:12 p. m.;23,63;3120;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:14 p. m.;23,63;4042;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:16 p. m.;23,63;2817;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:18 p. m.;23,63;3090;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:20 p. m.;23,63;3525;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:22 p. m.;23,63;3652;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:24 p. m.;23,63;2670;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:26 p. m.;23,63;2553;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:28 p. m.;-127;3115;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:30 p. m.;23,63;3916;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:32 p. m.;23,63;2983;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:34 p. m.;23,63;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:36 p. m.;23,63;3164;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:38 p. m.;23,63;3798;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:40 p. m.;-127;2968;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:42 p. m.;23,63;2519;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:44 p. m.;23,63;3251;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:46 p. m.;23,63;3618;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:48 p. m.;23,63;2446;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:50 p. m.;23,63;3007;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:52 p. m.;23,63;3393;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:54 p. m.;23,63;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:56 p. m.;23,56;3178;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:46:58 p. m.;23,56;3090;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:00 p. m.;23,56;3007;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:02 p. m.;23,63;3203;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:04 p. m.;23,56;2514;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:06 p. m.;23,56;3037;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:08 p. m.;23,56;3691;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:10 p. m.;23,56;2670;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:12 p. m.;23,56;2900;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:14 p. m.;23,56;3066;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:16 p. m.;23,56;3676;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:18 p. m.;23,56;3417;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:20 p. m.;23,56;2597;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:22 p. m.;23,5;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:24 p. m.;23,5;3530;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:26 p. m.;23,5;3271;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:28 p. m.;23,5;2504;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:30 p. m.;23,5;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:32 p. m.;23,5;3730;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:34 p. m.;23,5;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:36 p. m.;23,5;3154;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:38 p. m.;23,5;4013;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:40 p. m.;23,5;2792;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:42 p. m.;23,5;3041;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:45 p. m.;23,5;3530;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:47 p. m.;23,5;3295;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:49 p. m.;23,5;2456;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:51 p. m.;23,5;3061;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:53 p. m.;23,5;3647;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:55 p. m.;-127;3354;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:57 p. m.;-127;3642;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:47:59 p. m.;23,5;3256;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:01 p. m.;23,5;3144;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:03 p. m.;23,44;4038;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:05 p. m.;23,44;2656;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:07 p. m.;23,44;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:09 p. m.;23,44;3520;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:11 p. m.;23,44;2587;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:13 p. m.;23,5;3740;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:15 p. m.;23,5;2670;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:17 p. m.;23,5;3051;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:19 p. m.;23,44;3872;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:21 p. m.;-127;2480;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:23 p. m.;23,44;3188;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:25 p. m.;23,44;3647;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:27 p. m.;23,44;2416;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:29 p. m.;23,44;3247;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:31 p. m.;23,44;3803;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:33 p. m.;23,44;2631;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:35 p. m.;-127;3032;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:37 p. m.;23,44;4052;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:39 p. m.;-127;2690;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:41 p. m.;23,44;2553;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:43 p. m.;23,44;3247;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:45 p. m.;23,44;3950;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:47 p. m.;23,44;3090;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:49 p. m.;23,44;2465;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:51 p. m.;23,44;3129;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:53 p. m.;23,38;3808;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:55 p. m.;23,38;3012;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:57 p. m.;23,38;2553;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:48:59 p. m.;23,38;3022;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:01 p. m.;23,38;3852;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:03 p. m.;23,38;2968;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:05 p. m.;23,38;3769;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:07 p. m.;23,38;3222;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:09 p. m.;23,38;2500;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:11 p. m.;23,38;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:13 p. m.;-127;3789;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:15 p. m.;-127;3032;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:17 p. m.;23,38;2563;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:19 p. m.;23,38;3012;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:21 p. m.;23,31;3686;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;12:49:23 p. m.;23,31;2587;3300,78;;;;;;;;;;;;;;;;;;;;;
