VARIABLE1,REGISTRO,DATE,Temp
1,4780,20-4-2018 13:06:34,23.13
1,4781,20-4-2018 13:06:36,23.13
1,4782,20-4-2018 13:06:38,23.13
1,4783,20-4-2018 13:06:41,23.13
1,4784,20-4-2018 13:06:43,23.13
1,4785,20-4-2018 13:06:45,23.13
1,4786,20-4-2018 13:06:47,23.13
1,4787,20-4-2018 13:06:49,23.13
1,4788,20-4-2018 13:06:51,23.13
1,4789,20-4-2018 13:06:53,23.13
1,4790,20-4-2018 13:06:55,23.13
1,4791,20-4-2018 13:06:57,23.13
1,4792,20-4-2018 13:06:59,-127
1,4793,20-4-2018 13:07:01,23.13
1,4794,20-4-2018 13:07:03,23.19
1,4795,20-4-2018 13:07:05,23.19
1,4796,20-4-2018 13:07:07,23.19
1,4797,20-4-2018 13:07:09,23.13
1,4798,20-4-2018 13:07:11,23.19
1,4799,20-4-2018 13:07:13,23.19
1,4800,20-4-2018 13:07:15,23.19
1,4801,20-4-2018 13:07:17,23.19
1,4802,20-4-2018 13:07:19,23.19
1,4803,20-4-2018 13:07:21,23.19
1,4804,20-4-2018 13:07:23,23.19
1,4805,20-4-2018 13:07:25,-127
1,4806,20-4-2018 13:07:27,23.19
1,4807,20-4-2018 13:07:29,23.19
1,4808,20-4-2018 13:07:31,23.19
1,4809,20-4-2018 13:07:33,23.19
1,4810,20-4-2018 13:07:35,23.19
1,4811,20-4-2018 13:07:37,23.19
1,4812,20-4-2018 13:07:39,23.19
1,4813,20-4-2018 13:07:41,23.19
1,4814,20-4-2018 13:07:43,23.19
1,4815,20-4-2018 13:07:45,23.19
1,4816,20-4-2018 13:07:47,23.19
1,4817,20-4-2018 13:07:49,23.19
1,4818,20-4-2018 13:07:51,23.19
1,4819,20-4-2018 13:07:53,23.19
1,4820,20-4-2018 13:07:55,-127
1,4821,20-4-2018 13:07:57,-127
1,4822,20-4-2018 13:07:59,23.25
1,4823,20-4-2018 13:08:01,23.25
1,4824,20-4-2018 13:08:03,23.25
1,4825,20-4-2018 13:08:05,23.25
1,4826,20-4-2018 13:08:07,23.25
1,4827,20-4-2018 13:08:09,23.25
1,4828,20-4-2018 13:08:11,-127
1,4829,20-4-2018 13:08:13,-127
1,4830,20-4-2018 13:08:15,23.25
1,4831,20-4-2018 13:08:17,23.25
1,4832,20-4-2018 13:08:19,-127
1,4833,20-4-2018 13:08:21,23.25
1,4834,20-4-2018 13:08:23,23.25
1,4835,20-4-2018 13:08:25,23.25
1,4836,20-4-2018 13:08:27,23.25
1,4837,20-4-2018 13:08:29,23.25
1,4838,20-4-2018 13:08:31,-127
1,4839,20-4-2018 13:08:33,23.25
1,4840,20-4-2018 13:08:35,-127
1,4841,20-4-2018 13:08:38,23.25
1,4842,20-4-2018 13:08:40,23.25
1,4843,20-4-2018 13:08:42,23.25
1,4844,20-4-2018 13:08:44,23.25
1,4845,20-4-2018 13:08:46,23.25
1,4846,20-4-2018 13:08:48,-127
1,4847,20-4-2018 13:08:50,23.25
1,4848,20-4-2018 13:08:52,23.25
1,4849,20-4-2018 13:08:54,23.25
1,4850,20-4-2018 13:08:56,23.25
1,4851,20-4-2018 13:08:58,23.25
1,4852,20-4-2018 13:09:00,23.25
1,4853,20-4-2018 13:09:02,23.25
1,4854,20-4-2018 13:09:04,-127
1,4855,20-4-2018 13:09:06,23.25
1,4856,20-4-2018 13:09:08,23.25
1,4857,20-4-2018 13:09:10,-127
1,4858,20-4-2018 13:09:12,-127
1,4859,20-4-2018 13:09:14,23.31
1,4860,20-4-2018 13:09:16,23.31
1,4861,20-4-2018 13:09:18,23.31
1,4862,20-4-2018 13:09:20,23.31
1,4863,20-4-2018 13:09:22,23.31
1,4864,20-4-2018 13:09:24,23.31
1,4865,20-4-2018 13:09:26,23.31
1,4866,20-4-2018 13:09:28,23.31
1,4867,20-4-2018 13:09:30,23.31
1,4868,20-4-2018 13:09:32,23.31
1,4869,20-4-2018 13:09:34,23.31
1,4870,20-4-2018 13:09:36,23.31
1,4871,20-4-2018 13:09:38,23.31
1,4872,20-4-2018 13:09:40,23.31
1,4873,20-4-2018 13:09:42,23.31
1,4874,20-4-2018 13:09:44,23.31
1,4875,20-4-2018 13:09:46,23.31
1,4876,20-4-2018 13:09:48,23.31
1,4877,20-4-2018 13:09:50,23.31
1,4878,20-4-2018 13:09:52,23.31
1,4879,20-4-2018 13:09:54,23.31
1,4880,20-4-2018 13:09:56,23.31
1,4881,20-4-2018 13:09:58,23.31
1,4882,20-4-2018 13:10:00,23.31
1,4883,20-4-2018 13:10:02,23.31
1,4884,20-4-2018 13:10:04,23.31
1,4885,20-4-2018 13:10:06,-127
1,4886,20-4-2018 13:10:08,-127
1,4887,20-4-2018 13:10:10,23.31
1,4888,20-4-2018 13:10:12,-127
1,4889,20-4-2018 13:10:14,23.31
1,4890,20-4-2018 13:10:16,23.31
1,4891,20-4-2018 13:10:18,-127
1,4892,20-4-2018 13:10:20,23.38
1,4893,20-4-2018 13:10:22,23.31
1,4894,20-4-2018 13:10:24,23.31
1,4895,20-4-2018 13:10:26,23.38
1,4896,20-4-2018 13:10:28,23.38
1,4897,20-4-2018 13:10:31,23.38
1,4898,20-4-2018 13:10:33,23.38
1,4899,20-4-2018 13:10:35,23.38
1,4900,20-4-2018 13:10:37,-127
1,4901,20-4-2018 13:10:39,23.38
1,4902,20-4-2018 13:10:41,23.38
1,4903,20-4-2018 13:10:43,23.38
1,4904,20-4-2018 13:10:45,23.38
1,4905,20-4-2018 13:10:47,23.38
1,4906,20-4-2018 13:10:49,23.38
1,4907,20-4-2018 13:10:51,-127
1,4908,20-4-2018 13:10:53,23.38
1,4909,20-4-2018 13:10:55,23.38
1,4910,20-4-2018 13:10:57,23.38
1,4911,20-4-2018 13:10:59,-127
1,4912,20-4-2018 13:11:01,23.38
1,4913,20-4-2018 13:11:03,-127
1,4914,20-4-2018 13:11:05,-127
1,4915,20-4-2018 13:11:07,23.38
1,4916,20-4-2018 13:11:09,23.38
1,4917,20-4-2018 13:11:11,-127
1,4918,20-4-2018 13:11:13,23.38
1,4919,20-4-2018 13:11:15,-127
1,4920,20-4-2018 13:11:17,23.44
1,4921,20-4-2018 13:11:19,23.44
1,4922,20-4-2018 13:11:21,-127
1,4923,20-4-2018 13:11:23,23.44
1,4924,20-4-2018 13:11:25,23.44
1,4925,20-4-2018 13:11:27,23.44
1,4926,20-4-2018 13:11:29,23.44
1,4927,20-4-2018 13:11:31,23.44
1,4928,20-4-2018 13:11:33,23.44
1,4929,20-4-2018 13:11:35,23.44
1,4930,20-4-2018 13:11:37,23.44
1,4931,20-4-2018 13:11:39,23.44
1,4932,20-4-2018 13:11:41,-127
1,4933,20-4-2018 13:11:43,23.44
1,4934,20-4-2018 13:11:45,-127
1,4935,20-4-2018 13:11:47,-127
1,4936,20-4-2018 13:11:49,23.44
1,4937,20-4-2018 13:11:51,23.44
1,4938,20-4-2018 13:11:53,23.44
1,4939,20-4-2018 13:11:55,23.44
1,4940,20-4-2018 13:11:57,23.44
1,4941,20-4-2018 13:11:59,23.44
1,4942,20-4-2018 13:12:01,23.44
1,4943,20-4-2018 13:12:03,23.44
1,4944,20-4-2018 13:12:05,23.44
1,4945,20-4-2018 13:12:07,23.44
1,4946,20-4-2018 13:12:09,23.44
1,4947,20-4-2018 13:12:11,23.44
1,4948,20-4-2018 13:12:13,23.44
1,4949,20-4-2018 13:12:15,23.44
1,4950,20-4-2018 13:12:17,23.44
1,4951,20-4-2018 13:12:19,23.44
1,4952,20-4-2018 13:12:21,23.44
1,4953,20-4-2018 13:12:23,23.44
1,4954,20-4-2018 13:12:25,-127
1,4955,20-4-2018 13:12:27,23.44
1,4956,20-4-2018 13:12:29,23.44
1,4957,20-4-2018 13:12:31,23.44
1,4958,20-4-2018 13:12:33,23.44
1,4959,20-4-2018 13:12:35,23.44
1,4960,20-4-2018 13:12:37,-127
1,4961,20-4-2018 13:12:40,23.5
1,4962,20-4-2018 13:12:42,23.44
1,4963,20-4-2018 13:12:44,23.5
1,4964,20-4-2018 13:12:46,23.44
1,4965,20-4-2018 13:12:48,23.5
1,4966,20-4-2018 13:12:50,23.44
1,4967,20-4-2018 13:12:52,23.5
1,4968,20-4-2018 13:12:54,23.5
1,4969,20-4-2018 13:12:56,23.5
1,4970,20-4-2018 13:12:58,23.5
1,4971,20-4-2018 13:13:00,23.44
1,4972,20-4-2018 13:13:02,23.5
1,4973,20-4-2018 13:13:04,23.5
1,4974,20-4-2018 13:13:06,23.5
1,4975,20-4-2018 13:13:08,23.5
1,4976,20-4-2018 13:13:10,23.5
1,4977,20-4-2018 13:13:12,23.5
1,4978,20-4-2018 13:13:14,23.5
1,4979,20-4-2018 13:13:16,23.5
1,4980,20-4-2018 13:13:18,-127
1,4981,20-4-2018 13:13:20,-127
1,4982,20-4-2018 13:13:22,23.5
1,4983,20-4-2018 13:13:24,23.5
1,4984,20-4-2018 13:13:26,23.5
1,4985,20-4-2018 13:13:28,23.5
1,4986,20-4-2018 13:13:30,23.5
1,4987,20-4-2018 13:13:32,23.5
1,4988,20-4-2018 13:13:34,-127
1,4989,20-4-2018 13:13:36,23.5
1,4990,20-4-2018 13:13:38,23.5
1,4991,20-4-2018 13:13:40,23.5
1,4992,20-4-2018 13:13:42,23.5
1,4993,20-4-2018 13:13:44,23.5
1,4994,20-4-2018 13:13:46,-127
1,4995,20-4-2018 13:13:48,23.56
1,4996,20-4-2018 13:13:50,23.56
1,4997,20-4-2018 13:13:52,-127
1,4998,20-4-2018 13:13:54,23.56
1,4999,20-4-2018 13:13:56,-127
1,5000,20-4-2018 13:13:58,23.56
1,5001,20-4-2018 13:14:00,23.56
1,5002,20-4-2018 13:14:02,-127
1,5003,20-4-2018 13:14:04,23.56
1,5004,20-4-2018 13:14:06,23.56
1,5005,20-4-2018 13:14:08,23.56
1,5006,20-4-2018 13:14:10,23.56
1,5007,20-4-2018 13:14:12,23.56
1,5008,20-4-2018 13:14:14,23.56
1,5009,20-4-2018 13:14:16,23.56
1,5010,20-4-2018 13:14:18,23.56
1,5011,20-4-2018 13:14:20,23.56
1,5012,20-4-2018 13:14:22,23.56
1,5013,20-4-2018 13:14:24,23.56
1,5014,20-4-2018 13:14:26,23.56
1,5015,20-4-2018 13:14:28,-127
1,5016,20-4-2018 13:14:30,23.56
1,5017,20-4-2018 13:14:32,23.56
1,5018,20-4-2018 13:14:34,23.56
1,5019,20-4-2018 13:14:36,23.56
1,5020,20-4-2018 13:14:38,23.56
1,5021,20-4-2018 13:14:40,23.63
1,5022,20-4-2018 13:14:42,-127
1,5023,20-4-2018 13:14:44,-127
1,5024,20-4-2018 13:14:46,23.63
1,5025,20-4-2018 13:14:48,23.63
1,5026,20-4-2018 13:14:51,23.63
1,5027,20-4-2018 13:14:53,-127
1,5028,20-4-2018 13:14:55,23.63
1,5029,20-4-2018 13:14:57,23.63
1,5030,20-4-2018 13:14:59,23.63
1,5031,20-4-2018 13:15:01,-127
1,5032,20-4-2018 13:15:03,23.63
1,5033,20-4-2018 13:15:05,-127
1,5034,20-4-2018 13:15:07,-127
1,5035,20-4-2018 13:15:09,23.63
1,5036,20-4-2018 13:15:11,23.63
1,5037,20-4-2018 13:15:13,23.63
1,5038,20-4-2018 13:15:15,23.63
1,5039,20-4-2018 13:15:17,23.63
1,5040,20-4-2018 13:15:19,23.63
1,5041,20-4-2018 13:15:21,23.63
1,5042,20-4-2018 13:15:23,23.63
1,5043,20-4-2018 13:15:25,23.63
1,5044,20-4-2018 13:15:27,-127
1,5045,20-4-2018 13:15:29,-127
1,5046,20-4-2018 13:15:31,23.63
1,5047,20-4-2018 13:15:33,23.63
1,5048,20-4-2018 13:15:35,23.63
1,5049,20-4-2018 13:15:37,23.63
1,5050,20-4-2018 13:15:39,23.63
1,5051,20-4-2018 13:15:41,23.63
1,5052,20-4-2018 13:15:43,23.63
1,5053,20-4-2018 13:15:45,23.63
1,5054,20-4-2018 13:15:47,23.69
1,5055,20-4-2018 13:15:49,23.69
1,5056,20-4-2018 13:15:51,23.63
1,5057,20-4-2018 13:15:53,-127
1,5058,20-4-2018 13:15:55,23.69
1,5059,20-4-2018 13:15:57,23.69
1,5060,20-4-2018 13:15:59,23.69
1,5061,20-4-2018 13:16:01,23.69
1,5062,20-4-2018 13:16:03,23.69
1,5063,20-4-2018 13:16:05,23.69
1,5064,20-4-2018 13:16:07,23.69
1,5065,20-4-2018 13:16:09,23.69
1,5066,20-4-2018 13:16:11,23.69
1,5067,20-4-2018 13:16:13,23.69
1,5068,20-4-2018 13:16:15,23.69
1,5069,20-4-2018 13:16:17,-127
1,5070,20-4-2018 13:16:19,23.69
1,5071,20-4-2018 13:16:21,23.69
1,5072,20-4-2018 13:16:23,23.69
1,5073,20-4-2018 13:16:25,23.69
1,5074,20-4-2018 13:16:27,23.69
1,5075,20-4-2018 13:16:29,23.69
1,5076,20-4-2018 13:16:31,23.69
1,5077,20-4-2018 13:16:33,23.69
1,5078,20-4-2018 13:16:35,-127
1,5079,20-4-2018 13:16:38,23.69
1,5080,20-4-2018 13:16:40,23.69
1,5081,20-4-2018 13:16:42,23.69
1,5082,20-4-2018 13:16:44,-127
1,5083,20-4-2018 13:16:46,23.69
1,5084,20-4-2018 13:16:48,23.69
1,5085,20-4-2018 13:16:50,23.69
1,5086,20-4-2018 13:16:52,23.75
1,5087,20-4-2018 13:16:54,23.75
1,5088,20-4-2018 13:16:56,23.75
1,5089,20-4-2018 13:16:58,23.75
1,5090,20-4-2018 13:17:00,23.75
1,5091,20-4-2018 13:17:02,23.75
1,5092,20-4-2018 13:17:04,23.75
1,5093,20-4-2018 13:17:06,23.75
1,5094,20-4-2018 13:17:08,23.75
1,5095,20-4-2018 13:17:10,23.75
1,5096,20-4-2018 13:17:12,-127
1,5097,20-4-2018 13:17:14,23.75
1,5098,20-4-2018 13:17:16,23.75
1,5099,20-4-2018 13:17:18,23.75
1,5100,20-4-2018 13:17:20,23.75
1,5101,20-4-2018 13:17:22,23.75
1,5102,20-4-2018 13:17:24,23.75
1,5103,20-4-2018 13:17:26,23.75
1,5104,20-4-2018 13:17:28,23.75
1,5105,20-4-2018 13:17:30,-127
1,5106,20-4-2018 13:17:32,23.75
1,5107,20-4-2018 13:17:34,23.75
1,5108,20-4-2018 13:17:36,23.75
1,5109,20-4-2018 13:17:38,23.75
1,5110,20-4-2018 13:17:40,23.75
1,5111,20-4-2018 13:17:42,23.75
1,5112,20-4-2018 13:17:44,23.75
1,5113,20-4-2018 13:17:46,23.81
1,5114,20-4-2018 13:17:48,23.75
1,5115,20-4-2018 13:17:50,23.75
1,5116,20-4-2018 13:17:52,23.75
1,5117,20-4-2018 13:17:54,23.81
1,5118,20-4-2018 13:17:56,23.81
1,5119,20-4-2018 13:17:58,23.81
1,5120,20-4-2018 13:18:00,23.81
1,5121,20-4-2018 13:18:02,23.81
1,5122,20-4-2018 13:18:04,23.81
1,5123,20-4-2018 13:18:06,-127
1,5124,20-4-2018 13:18:08,-127
1,5125,20-4-2018 13:18:10,23.81
1,5126,20-4-2018 13:18:12,23.81
1,5127,20-4-2018 13:18:14,23.81
1,5128,20-4-2018 13:18:16,-127
1,5129,20-4-2018 13:18:18,23.81
1,5130,20-4-2018 13:18:20,23.81
1,5131,20-4-2018 13:18:22,23.81
1,5132,20-4-2018 13:18:24,-127
1,5133,20-4-2018 13:18:26,23.81
1,5134,20-4-2018 13:18:28,23.81
1,5135,20-4-2018 13:18:30,23.81
1,5136,20-4-2018 13:18:32,23.81
1,5137,20-4-2018 13:18:34,23.81
1,5138,20-4-2018 13:18:36,-127
1,5139,20-4-2018 13:18:38,23.81
1,5140,20-4-2018 13:18:40,23.88
1,5141,20-4-2018 13:18:42,23.88
1,5142,20-4-2018 13:18:44,23.88
1,5143,20-4-2018 13:18:46,23.88
1,5144,20-4-2018 13:18:48,23.88
1,5145,20-4-2018 13:18:51,-127
1,5146,20-4-2018 13:18:53,23.88
1,5147,20-4-2018 13:18:55,-127
1,5148,20-4-2018 13:18:57,23.88
1,5149,20-4-2018 13:18:59,23.88
1,5150,20-4-2018 13:19:01,23.88
1,5151,20-4-2018 13:19:03,23.88
1,5152,20-4-2018 13:19:05,23.88
1,5153,20-4-2018 13:19:07,23.88
1,5154,20-4-2018 13:19:09,23.88
1,5155,20-4-2018 13:19:11,23.88
1,5156,20-4-2018 13:19:13,-127
1,5157,20-4-2018 13:19:15,23.88
1,5158,20-4-2018 13:19:17,23.88
1,5159,20-4-2018 13:19:19,23.88
1,5160,20-4-2018 13:19:21,23.88
1,5161,20-4-2018 13:19:23,23.94
1,5162,20-4-2018 13:19:25,23.88
1,5163,20-4-2018 13:19:27,23.88
1,5164,20-4-2018 13:19:29,23.88
1,5165,20-4-2018 13:19:31,23.94
1,5166,20-4-2018 13:19:33,23.88
1,5167,20-4-2018 13:19:35,23.94
1,5168,20-4-2018 13:19:37,23.94
1,5169,20-4-2018 13:19:39,23.94
1,5170,20-4-2018 13:19:41,23.94
1,5171,20-4-2018 13:19:43,23.94
1,5172,20-4-2018 13:19:45,23.94
1,5173,20-4-2018 13:19:47,23.94
1,5174,20-4-2018 13:19:49,-127
1,5175,20-4-2018 13:19:51,23.94
1,5176,20-4-2018 13:19:53,-127
1,5177,20-4-2018 13:19:55,23.94
1,5178,20-4-2018 13:19:57,23.94
1,5179,20-4-2018 13:19:59,-127
1,5180,20-4-2018 13:20:01,23.94
1,5181,20-4-2018 13:20:03,23.94
1,5182,20-4-2018 13:20:05,23.94
1,5183,20-4-2018 13:20:07,-127
1,5184,20-4-2018 13:20:09,23.94
1,5185,20-4-2018 13:20:11,23.94
1,5186,20-4-2018 13:20:13,23.94
1,5187,20-4-2018 13:20:15,23.94
1,5188,20-4-2018 13:20:17,-127
1,5189,20-4-2018 13:20:19,23.94
1,5190,20-4-2018 13:20:21,23.94
1,5191,20-4-2018 13:20:23,23.94
1,5192,20-4-2018 13:20:25,23.94
1,5193,20-4-2018 13:20:27,24
1,5194,20-4-2018 13:20:29,24
1,5195,20-4-2018 13:20:31,23.94
1,5196,20-4-2018 13:20:33,24
1,5197,20-4-2018 13:20:35,23.94
1,5198,20-4-2018 13:20:37,24
1,5199,20-4-2018 13:20:39,24
1,5200,20-4-2018 13:20:41,-127
1,5201,20-4-2018 13:20:43,24
1,5202,20-4-2018 13:20:45,24
1,5203,20-4-2018 13:20:47,24
1,5204,20-4-2018 13:20:49,24
1,5205,20-4-2018 13:20:51,24
1,5206,20-4-2018 13:20:53,24
1,5207,20-4-2018 13:20:55,24
1,5208,20-4-2018 13:20:57,24
1,5209,20-4-2018 13:20:59,24
1,5210,20-4-2018 13:21:02,24
1,5211,20-4-2018 13:21:04,24
1,5212,20-4-2018 13:21:06,24
1,5213,20-4-2018 13:21:08,24
1,5214,20-4-2018 13:21:10,-127
1,5215,20-4-2018 13:21:12,-127
1,5216,20-4-2018 13:21:14,24
1,5217,20-4-2018 13:21:16,24
1,5218,20-4-2018 13:21:18,24
1,5219,20-4-2018 13:21:20,24
1,5220,20-4-2018 13:21:22,24
1,5221,20-4-2018 13:21:24,24
1,5222,20-4-2018 13:21:26,24
1,5223,20-4-2018 13:21:28,24
1,5224,20-4-2018 13:21:30,24
1,5225,20-4-2018 13:21:32,24
1,5226,20-4-2018 13:21:34,-127
1,5227,20-4-2018 13:21:36,24
1,5228,20-4-2018 13:21:38,-127
1,5229,20-4-2018 13:21:40,24.06
1,5230,20-4-2018 13:21:42,24.06
1,5231,20-4-2018 13:21:44,24.06
1,5232,20-4-2018 13:21:46,24.06
1,5233,20-4-2018 13:21:48,24.06
1,5234,20-4-2018 13:21:50,24.06
1,5235,20-4-2018 13:21:52,24.06
1,5236,20-4-2018 13:21:54,-127
1,5237,20-4-2018 13:21:56,24.06
1,5238,20-4-2018 13:21:58,24.06
1,5239,20-4-2018 13:22:00,24.06
1,5240,20-4-2018 13:22:02,-127
1,5241,20-4-2018 13:22:04,24.06
1,5242,20-4-2018 13:22:06,24.06
1,5243,20-4-2018 13:22:08,24.06
1,5244,20-4-2018 13:22:10,24.06
1,5245,20-4-2018 13:22:12,-127
1,5246,20-4-2018 13:22:14,24.06
1,5247,20-4-2018 13:22:16,24.06
1,5248,20-4-2018 13:22:18,24.06
1,5249,20-4-2018 13:22:20,-127
1,5250,20-4-2018 13:22:22,-127
1,5251,20-4-2018 13:22:24,24.06
1,5252,20-4-2018 13:22:26,24.06
1,5253,20-4-2018 13:22:28,-127
1,5254,20-4-2018 13:22:30,24.06
1,5255,20-4-2018 13:22:32,24.06
1,5256,20-4-2018 13:22:34,24.06
1,5257,20-4-2018 13:22:36,24.06
1,5258,20-4-2018 13:22:38,24.13
1,5259,20-4-2018 13:22:40,24.13
1,5260,20-4-2018 13:22:42,-127
1,5261,20-4-2018 13:22:44,24.13
1,5262,20-4-2018 13:22:46,24.13
1,5263,20-4-2018 13:22:48,24.13
1,5264,20-4-2018 13:22:50,24.13
1,5265,20-4-2018 13:22:52,24.13
1,5266,20-4-2018 13:22:54,-127
1,5267,20-4-2018 13:22:56,24.13
1,5268,20-4-2018 13:22:58,24.13
1,5269,20-4-2018 13:23:00,24.13
1,5270,20-4-2018 13:23:02,24.13
1,5271,20-4-2018 13:23:04,24.13
1,5272,20-4-2018 13:23:06,-127
1,5273,20-4-2018 13:23:08,24.13
1,5274,20-4-2018 13:23:11,24.13
1,5275,20-4-2018 13:23:13,24.13
1,5276,20-4-2018 13:23:15,24.13
1,5277,20-4-2018 13:23:17,24.13
1,5278,20-4-2018 13:23:19,24.13
1,5279,20-4-2018 13:23:21,24.13
1,5280,20-4-2018 13:23:23,24.13
1,5281,20-4-2018 13:23:25,24.13
1,5282,20-4-2018 13:23:27,24.13
1,5283,20-4-2018 13:23:29,24.13
1,5284,20-4-2018 13:23:31,24.19
1,5285,20-4-2018 13:23:33,24.19
1,5286,20-4-2018 13:23:35,24.19
1,5287,20-4-2018 13:23:37,24.19
1,5288,20-4-2018 13:23:39,24.19
1,5289,20-4-2018 13:23:41,24.19
1,5290,20-4-2018 13:23:43,24.19
1,5291,20-4-2018 13:23:45,24.19
1,5292,20-4-2018 13:23:47,24.19
1,5293,20-4-2018 13:23:49,-127
1,5294,20-4-2018 13:23:51,24.19
1,5295,20-4-2018 13:23:53,24.19
1,5296,20-4-2018 13:23:55,24.19
1,5297,20-4-2018 13:23:57,24.19
1,5298,20-4-2018 13:23:59,24.19
1,5299,20-4-2018 13:24:01,-127
1,5300,20-4-2018 13:24:03,24.19
1,5301,20-4-2018 13:24:05,24.19
1,5302,20-4-2018 13:24:07,24.19
1,5303,20-4-2018 13:24:09,24.19
1,5304,20-4-2018 13:24:11,24.19
1,5305,20-4-2018 13:24:13,24.19
1,5306,20-4-2018 13:24:15,24.19
1,5307,20-4-2018 13:24:17,24.19
1,5308,20-4-2018 13:24:19,-127
1,5309,20-4-2018 13:24:21,24.19
1,5310,20-4-2018 13:24:23,-127
1,5311,20-4-2018 13:24:25,24.19
1,5312,20-4-2018 13:24:27,24.19
1,5313,20-4-2018 13:24:29,24.19
1,5314,20-4-2018 13:24:31,-127
1,5315,20-4-2018 13:24:33,-127
1,5316,20-4-2018 13:24:35,24.19
1,5317,20-4-2018 13:24:37,-127
1,5318,20-4-2018 13:24:39,24.25
1,5319,20-4-2018 13:24:41,-127
1,5320,20-4-2018 13:24:43,24.25
1,5321,20-4-2018 13:24:45,24.25
1,5322,20-4-2018 13:24:47,-127
1,5323,20-4-2018 13:24:49,-127
1,5324,20-4-2018 13:24:51,-127
1,5325,20-4-2018 13:24:53,24.25
1,5326,20-4-2018 13:24:55,24.25
1,5327,20-4-2018 13:24:57,24.25
1,5328,20-4-2018 13:24:59,-127
1,5329,20-4-2018 13:25:01,24.25
1,5330,20-4-2018 13:25:03,24.25
1,5331,20-4-2018 13:25:05,24.25
1,5332,20-4-2018 13:25:07,24.25
1,5333,20-4-2018 13:25:09,24.25
1,5334,20-4-2018 13:25:11,24.25
1,5335,20-4-2018 13:25:13,24.25
1,5336,20-4-2018 13:25:15,-127
1,5337,20-4-2018 13:25:17,24.25
1,5338,20-4-2018 13:25:19,24.25
1,5339,20-4-2018 13:25:21,24.25
1,5340,20-4-2018 13:25:23,24.25
1,5341,20-4-2018 13:25:25,24.25
1,5342,20-4-2018 13:25:27,24.25
1,5343,20-4-2018 13:25:30,24.25
1,5344,20-4-2018 13:25:32,24.31
1,5345,20-4-2018 13:25:34,24.25
1,5346,20-4-2018 13:25:36,24.31
1,5347,20-4-2018 13:25:38,-127
1,5348,20-4-2018 13:25:40,24.31
1,5349,20-4-2018 13:25:42,-127
1,5350,20-4-2018 13:25:44,24.31
1,5351,20-4-2018 13:25:46,24.31
1,5352,20-4-2018 13:25:48,-127
1,5353,20-4-2018 13:25:50,24.31
1,5354,20-4-2018 13:25:52,24.31
1,5355,20-4-2018 13:25:54,24.31
1,5356,20-4-2018 13:25:56,24.31
1,5357,20-4-2018 13:25:58,-127
1,5358,20-4-2018 13:26:00,24.31
1,5359,20-4-2018 13:26:02,24.31
1,5360,20-4-2018 13:26:04,-127
1,5361,20-4-2018 13:26:06,-127
1,5362,20-4-2018 13:26:08,24.31
1,5363,20-4-2018 13:26:10,24.31
1,5364,20-4-2018 13:26:12,24.31
1,5365,20-4-2018 13:26:14,24.31
1,5366,20-4-2018 13:26:16,24.31
1,5367,20-4-2018 13:26:18,24.31
1,5368,20-4-2018 13:26:20,-127
1,5369,20-4-2018 13:26:22,24.31
1,5370,20-4-2018 13:26:24,-127
1,5371,20-4-2018 13:26:26,24.31
1,5372,20-4-2018 13:26:28,24.31
1,5373,20-4-2018 13:26:30,24.31
1,5374,20-4-2018 13:26:32,24.31
1,5375,20-4-2018 13:26:34,24.31
1,5376,20-4-2018 13:26:36,24.31
1,5377,20-4-2018 13:26:38,24.31
1,5378,20-4-2018 13:26:40,24.31
1,5379,20-4-2018 13:26:42,-127
1,5380,20-4-2018 13:26:44,24.38
1,5381,20-4-2018 13:26:46,-127
1,5382,20-4-2018 13:26:48,-127
1,5383,20-4-2018 13:26:50,24.31
1,5384,20-4-2018 13:26:52,24.38
1,5385,20-4-2018 13:26:54,24.38
1,5386,20-4-2018 13:26:56,-127
1,5387,20-4-2018 13:26:58,24.38
1,5388,20-4-2018 13:27:00,24.38
1,5389,20-4-2018 13:27:02,24.38
1,5390,20-4-2018 13:27:04,24.38
1,5391,20-4-2018 13:27:06,-127
1,5392,20-4-2018 13:27:08,24.38
1,5393,20-4-2018 13:27:10,24.38
1,5394,20-4-2018 13:27:12,24.38
1,5395,20-4-2018 13:27:14,24.38
1,5396,20-4-2018 13:27:16,24.38
1,5397,20-4-2018 13:27:18,24.38
1,5398,20-4-2018 13:27:20,24.38
1,5399,20-4-2018 13:27:22,24.38
1,5400,20-4-2018 13:27:24,24.38
1,5401,20-4-2018 13:27:26,24.38
1,5402,20-4-2018 13:27:28,24.38
1,5403,20-4-2018 13:27:30,-127
1,5404,20-4-2018 13:27:32,24.38
1,5405,20-4-2018 13:27:34,24.38
1,5406,20-4-2018 13:27:36,24.38
1,5407,20-4-2018 13:27:39,24.38
1,5408,20-4-2018 13:27:41,24.38
1,5409,20-4-2018 13:27:43,24.38
1,5410,20-4-2018 13:27:45,24.38
1,5411,20-4-2018 13:27:47,-127
1,5412,20-4-2018 13:27:49,24.38
1,5413,20-4-2018 13:27:55,-127
1,5414,20-4-2018 13:27:55,-127
1,5415,20-4-2018 13:27:55,24.38
1,5416,20-4-2018 13:27:57,24.38
1,5417,20-4-2018 13:27:59,-127
1,5418,20-4-2018 13:28:01,24.38
1,5419,20-4-2018 13:28:03,24.38
1,5420,20-4-2018 13:28:05,24.38
1,5421,20-4-2018 13:28:07,24.38
